player,player_id,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,Match,PB
A.J. Davis,57381,0.0,0.002531646,0.0,0.024390244,0.7141666666666667,0.012253233,0.0,0.011149558,0.0,0.0,0.0,0.015441176,0.027048064,0.015384615,0.007936508,0.668,0.1,0.003496503,0.1264236902050114,0.4863309352517986,0.8197802197802198,0.0,0.8029350104821802,0.160337553,0.4540983606557377,0.8531684698608965,0.2358490566037736,0.0,0.034364261,0.047058824,0.02443281,0.003257329,0.0,0.0,0.04040404,0.012345679,0.03125,0.011149558,0.015441176,0.325,0.3017241379310345,0.090119048,0.0,0,0
A.J. Davis,57381,0.7142857142857143,0.3189873417721519,0.2403846153846154,0.1463414634146341,0.1708333333333333,0.072838666,0.0,0.2033833141099577,0.0,0.2285714285714285,0.2403846153846154,0.2830882352941176,0.059058183,0.1384615384615384,0.2142857142857142,0.668,0.3,0.1923076923076923,0.5751708428246014,0.5755395683453238,0.9571428571428572,0.0,0.7557651991614255,0.6399437412095641,0.4704918032786885,0.5023183925811437,0.2735849056603773,0.0,0.3172966781214204,0.2705882352941176,0.3472949389179756,0.265472313,0.0,0.0,0.2626262626262626,0.3679012345679012,0.125,0.2033833141099577,0.2830882352941176,0.19975,0.1913793103448275,0.0875,0.251937984,0,0
A.J. Davis,57381,0.4285714285714286,0.037974684,0.028846154,0.0,0.0,0.0,0.0,0.018454441,0.0,0.0,0.028846154,0.027941176,0.044755789,0.015384615,0.031746032,0.668,0.0,0.017482517,0.8029612756264237,0.502158273,0.842857143,0.0,0.820754717,0.4950773558368495,0.3983606557377049,0.5564142194744978,0.1792452830188679,0.0,0.009163803,0.011764706,0.019197208,0.039087948,0.0,0.0,0.01010101,0.039506173,0.03125,0.018454441,0.027941176,0.1765,0.1637931034482758,0.071428571,0.042635659,0,0
A.J. Davis,57381,0.5,0.078481013,0.076923077,0.0,0.0,0.0,0.0,0.054594387,0.1111111111111111,0.057142857,0.076923077,0.061764706,0.06134462,0.046153846,0.055555556,0.668,0.0,0.045454545,0.8496583143507972,0.5625899280575539,0.8758241758241759,0.0,0.2431865828092242,0.3642756680731364,0.5557377049180326,0.517774343,0.1981132075471698,0.0,0.028636884,0.035294118,0.038394415,0.068403909,0.0,0.0,0.050505051,0.083950617,0.0,0.054594387,0.061764706,0.18675,0.193103448,0.080595238,0.073643411,0,0
A.J. Davis,57381,0.6428571428571428,0.1493670886075949,0.067307692,0.097560976,0.2925,0.061946903,0.0,0.1026528258362168,0.2222222222222222,0.057142857,0.067307692,0.1323529411764705,0.045290913,0.076923077,0.095238095,0.668,0.0,0.083916084,0.897494305,0.5352517985611511,0.1769230769230769,0.0,0.5398322851153039,0.3164556962025317,0.5409836065573771,0.785162287,0.3584905660377358,0.2,0.060710195,0.1176470588235294,0.1518324607329843,0.1123778501628664,0.0,0.0,0.1414141414141414,0.1703703703703703,0.03125,0.1026528258362168,0.1323529411764705,0.198,0.1948275862068965,0.077619048,0.1240310077519379,0,0
A.J. Ezzard,29453,0.3571428571428571,0.032911392,0.0,0.0,0.0,0.0,0.0,0.026528258,0.0,0.0,0.0,0.024264706,0.027048064,0.046153846,0.047619048,0.6,0.0,0.034965035,0.8029612756264237,0.4820143884892087,0.8120879120879122,0.0,0.0,0.4711673699015472,0.421311475,0.4327666151468315,0.1792452830188679,0.0,0.018327606,0.011764706,0.022687609,0.027687296,0.0,0.0,0.02020202,0.034567901,0.03125,0.026528258,0.024264706,0.175,0.196551724,0.078809524,0.007751938,0,0
A.J. Gates,145444,0.1428571428571428,0.015189873,0.019230769,0.024390244,0.5208333333333334,0.010211028,0.0,0.01230296,0.0,0.0,0.019230769,0.022058824,0.076668613,0.015384615,0.007936508,0.88,0.0,0.003496503,0.755125285,0.4920863309352518,0.8,0.0,0.0,0.0,0.4163934426229508,0.4559505409582689,0.2075471698113207,0.0,0.009163803,0.0,0.0,0.01465798,0.0,0.0,0.0,0.014814815,0.0,0.01230296,0.022058824,0.21425,0.1793103448275862,0.0,0.023255814,0,0
A.J. Gates,145444,0.2857142857142857,0.025316456,0.019230769,0.0,0.0,0.0,0.0,0.008073818,0.0,0.0,0.019230769,0.015441176,0.039891029,0.0,0.007936508,0.88,0.0,0.006993007,0.7801822323462415,0.5194244604316547,0.8241758241758242,0.0,0.7788259958071277,0.4781997187060479,0.4426229508196723,0.4559505409582689,0.1226415094339622,0.0,0.009163803,0.0,0.005235602,0.021172638,0.0,0.0,0.0,0.024691358,0.0,0.008073818,0.015441176,0.16125,0.1413793103448276,0.071428571,0.031007752,0,0
A.J. Howard,83627,0.8571428571428571,0.048101266,0.038461538,0.048780488,0.2433333333333333,0.021102791,0.0,0.043829296,0.0,0.0,0.038461538,0.046323529,0.052685347,0.061538462,0.047619048,0.052,0.0,0.038461538,0.826879271,0.7107913669064748,0.3846153846153846,0.0,0.800838574,0.7187060478199718,0.5852459016393444,0.687789799,0.2169811320754717,0.2,0.054982818,0.023529412,0.043630017,0.4446254071661238,0.0,0.0,0.03030303,0.051851852,0.0625,0.043829296,0.046323529,0.1975,0.2120689655172413,0.09047619,0.007751938,0,0
A.J. Howard,83627,0.7857142857142857,0.035443038,0.0,0.0,0.0,0.0,0.0,0.031910804,0.0,0.0,0.0,0.032352941,0.027048064,0.030769231,0.023809524,0.052,0.0,0.031468531,0.806378132,0.6287769784172664,0.1252747252747253,0.0,0.7253668763102725,0.4669479606188467,0.5311475409836065,0.642967543,0.160377358,0.4,0.016036655,0.011764706,0.013961606,0.3729641693811075,0.0,0.0,0.02020202,0.037037037,0.0,0.031910804,0.032352941,0.19,0.2068965517241379,0.080357143,0.019379845,0,0
A.J. Krawczyk,30100,0.071428571,0.002531646,0.0,0.0,0.0,0.0,0.0,0.00461361,0.0,0.0,0.0,0.008088235,0.027048064,0.0,0.0,0.852,0.0,0.0,0.6890660592255126,0.5410071942446043,0.7824175824175825,0.0,0.7997903563941299,0.481012658,0.4573770491803278,0.4544049459041731,0.1226415094339622,0.0,0.009163803,0.0,0.003490401,0.004885993,0.0,0.0,0.0,0.002469136,0.0,0.00461361,0.008088235,0.2,0.1551724137931034,0.071428571,0.007751938,0,0
A.J. Phillips,97378,0.4285714285714286,0.027848101,0.009615385,0.0,0.0,0.0,0.0,0.020376778,0.0,0.0,0.009615385,0.025,0.036826231,0.0,0.023809524,0.7480000000000001,0.0,0.020979021,0.7904328018223236,0.5884892086330935,0.820879121,0.0,0.8385744234800838,0.4416315049226442,0.5147540983606557,0.0,0.1320754716981132,0.0,0.009163803,0.0,0.012216405,0.019543974,0.0,0.0,0.0,0.027160494,0.0,0.020376778,0.025,0.1855,0.1862068965517241,0.071428571,0.023255814,0,0
A.J. Phillips,97378,0.1428571428571428,0.060759494,0.028846154,0.0,0.0,0.0,0.0,0.032295271,0.0,0.0,0.028846154,0.047794118,0.040523448,0.030769231,0.047619048,0.7480000000000001,0.1,0.048951049,0.4225512528473805,0.4863309352517986,0.8373626373626375,0.0,0.8322851153039832,0.4585091420534458,0.4377049180327869,0.2828438948995363,0.160377358,0.0,0.016036655,0.011764706,0.031413613,0.042345277,0.0,0.0,0.01010101,0.061728395,0.0625,0.032295271,0.047794118,0.185,0.1724137931034482,0.075357143,0.042635659,0,0
A.J. Turner,28484,0.8571428571428571,0.2481012658227848,0.1442307692307692,0.2195121951219512,0.3233333333333333,0.1395507147719537,0.0,0.2064590542099192,0.0,0.1142857142857142,0.1442307692307692,0.2448529411764705,0.053220471,0.2153846153846154,0.1984126984126984,0.7519999999999999,0.1,0.1608391608391608,0.7949886104783599,0.7151079136690649,0.9142857142857144,0.0,0.7746331236897275,0.7144866385372715,0.6196721311475409,1.0,0.3490566037735849,0.0,0.143184422,0.2117647058823529,0.2233856893542757,0.1921824104234527,0.0,0.0,0.2222222222222222,0.2864197530864197,0.09375,0.2064590542099192,0.2448529411764705,0.20775,0.2120689655172413,0.082261905,0.1782945736434108,0,0
A.J. Turner,28484,0.0,0.007594937,0.009615385,0.0,0.0,0.0,0.0,0.008458285,0.0,0.0,0.009615385,0.011029412,0.057452812,0.0,0.007936508,0.7519999999999999,0.0,0.003496503,0.7243735763097949,0.5553956834532374,0.7516483516483518,0.0,0.0,0.0,0.4737704918032787,0.0,0.1226415094339622,0.0,0.009163803,0.0,0.0,0.004885993,0.0,0.0,0.0,0.007407407,0.0,0.008458285,0.011029412,0.1875,0.1810344827586206,0.0,0.011627907,0,0
A.J. Turner,28484,0.7857142857142857,0.2911392405063291,0.1442307692307692,0.1219512195121951,0.2675,0.1075561606535057,0.0,0.1922337562475971,0.1111111111111111,0.085714286,0.1442307692307692,0.2448529411764705,0.04514497,0.1692307692307692,0.1587301587301587,0.7519999999999999,0.3,0.1503496503496503,0.7015945330296127,0.4733812949640288,0.9197802197802198,0.0,0.5524109014675052,0.6540084388185654,0.3573770491803278,0.5239567233384854,0.7735849056603773,0.0,0.1729667812142039,0.2470588235294117,0.2582897033158813,0.252442997,0.0,0.0,0.2323232323232323,0.3358024691358024,0.09375,0.1922337562475971,0.2448529411764705,0.19575,0.193103448,0.08297619,0.2829457364341085,0,0
A.J. Turner,156791,0.4285714285714286,0.040506329,0.048076923,0.024390244,0.1416666666666666,0.011572498,0.0,0.041522491,0.0,0.057142857,0.048076923,0.044852941,0.080463125,0.030769231,0.063492063,0.4519999999999999,0.0,0.003496503,0.8109339407744875,0.7453237410071943,0.820879121,0.0,0.052410901,0.8129395218002815,0.6819672131147542,0.1344667697063369,0.2264150943396226,0.0,0.033218786,0.047058824,0.022687609,0.029315961,0.0,0.0,0.04040404,0.049382716,0.0,0.041522491,0.044852941,0.20725,0.2224137931034482,0.090714286,0.062015504,0,0
A.J. Turner,28484,0.5,0.1139240506329113,0.076923077,0.1219512195121951,0.3066666666666666,0.072838666,0.0,0.114955786,0.0,0.028571429,0.076923077,0.125,0.056139327,0.2,0.119047619,0.7519999999999999,0.1,0.052447552,0.6366742596810934,0.6733812949640289,0.8901098901098902,0.0,0.1488469601677148,0.7116736990154713,0.6393442622950821,0.3863987635239567,0.3490566037735849,0.0,0.095074456,0.094117647,0.1221640488656195,0.092833876,0.0,0.0,0.090909091,0.1308641975308642,0.0625,0.114955786,0.125,0.21475,0.2293103448275862,0.084166667,0.1201550387596899,0,0
AJ Dillon,57165,0.8571428571428571,0.7544303797468355,0.6153846153846154,0.4634146341463415,0.3383333333333333,0.440435671,0.0,0.6151480199923107,0.0,0.0,0.6153846153846154,0.8558823529411764,0.067425569,0.4923076923076923,0.5555555555555556,0.08,0.4,0.6083916083916084,0.7505694760820046,0.7697841726618707,0.9868131868131867,0.0,0.5534591194968552,0.3713080168776372,0.7016393442622951,0.3771251931993817,0.7735849056603773,0.0,0.009163803,0.0,0.09947644,0.5390879478827362,0.0,0.0,0.0,0.7358024691358025,0.4375,0.6151480199923107,0.8558823529411764,0.222,0.2120689655172413,0.071428571,0.4844961240310077,1,0
AJ Dillon,57165,0.7857142857142857,0.8,0.7788461538461539,0.5121951219512195,0.2641666666666666,0.3662355343771272,0.0,0.6562860438292965,0.1111111111111111,0.085714286,0.7788461538461539,0.8154411764705882,0.070149835,0.6307692307692307,0.753968254,0.08,0.3,0.7832167832167832,0.8519362186788154,0.929496403,0.9846153846153848,0.0,0.7872117400419286,0.4528832630098453,0.9,0.7480680061823802,0.6415094339622641,0.2,0.2325315005727377,0.1529411764705882,0.2181500872600349,0.6270358306188926,0.0,0.0,0.1616161616161616,0.8123456790123457,0.4375,0.6562860438292965,0.8154411764705882,0.212,0.2137931034482758,0.09,0.3488372093023256,1,0
AJ Dillon,57165,0.6428571428571428,0.569620253,0.5096153846153847,0.3658536585365853,0.3341666666666666,0.3015656909462219,0.0,0.4275278738946559,0.2222222222222222,0.0,0.5096153846153847,0.5308823529411765,0.062025686,0.3692307692307692,0.3888888888888888,0.08,0.1,0.4685314685314685,0.9100227790432802,0.6489208633093525,0.968131868,0.0,0.5136268343815513,0.3867791842475387,0.6065573770491804,0.3817619783616692,0.7641509433962264,0.0,0.056128293,0.094117647,0.1535776614310645,0.4315960912052117,0.0,0.0,0.1111111111111111,0.5753086419753086,0.3125,0.4275278738946559,0.5308823529411765,0.20425,0.2051724137931034,0.07702381,0.3565891472868217,1,0
AJ Green,127442,0.7142857142857143,0.1164556962025316,0.086538462,0.1219512195121951,0.4108333333333333,0.076242342,0.0,0.090349865,0.3333333333333333,0.085714286,0.086538462,0.094117647,0.055360965,0.092307692,0.071428571,0.04,0.1,0.052447552,0.6548974943052391,0.5338129496402878,0.8714285714285714,0.0,0.1278825995807127,0.2770745428973277,0.5573770491803279,0.4003091190108191,0.3490566037735849,0.0,0.1053837342497136,0.082352941,0.05061082,0.096091205,0.0,0.0,0.1313131313131313,0.1308641975308642,0.03125,0.090349865,0.094117647,0.1905,0.2034482758620689,0.1059523809523809,0.1201550387596899,0,0
AJ Green,127442,0.8571428571428571,0.2177215189873417,0.2211538461538461,0.073170732,0.15,0.050374404,0.0,0.1614763552479815,0.0,0.028571429,0.2211538461538461,0.1823529411764705,0.062122981,0.1692307692307692,0.1904761904761904,0.04,0.0,0.048951049,0.929384966,0.6359712230215829,0.9000000000000001,0.0,0.820754717,0.5372714486638537,0.6032786885245901,0.2210200927357032,0.3962264150943396,0.0,0.095074456,0.070588235,0.1273996509598604,0.1938110749185667,0.0,0.0,0.090909091,0.2271604938271605,0.09375,0.1614763552479815,0.1823529411764705,0.19475,0.2017241379310344,0.083690476,0.2751937984496124,0,0
AJ Moore,21731,0.071428571,0.02278481,0.028846154,0.024390244,0.2958333333333333,0.014976174,0.0,0.026912726,0.0,0.0,0.028846154,0.030147059,0.079587468,0.030769231,0.0,0.1079999999999999,0.0,0.017482517,0.775626424,0.6474820143884893,0.8076923076923077,0.0,0.0,0.0,0.5442622950819672,0.5517774343122103,0.2735849056603773,0.0,0.009163803,0.0,0.0,0.024429967,0.0,0.0,0.0,0.022222222,0.03125,0.026912726,0.030147059,0.215,0.2275862068965517,0.0,0.0,0,0
AJ Ouellette,45974,0.8571428571428571,0.3797468354430379,0.2115384615384615,0.097560976,0.1099999999999999,0.062627638,0.0,0.271434064,0.1111111111111111,0.0,0.2115384615384615,0.2904411764705882,0.044026075,0.2307692307692307,0.2777777777777778,0.632,0.0,0.1748251748251748,0.9703872437357632,0.4848920863309353,0.941758242,0.0,0.8930817610062892,0.3530239099859353,0.4377049180327869,0.4513137557959815,0.3867924528301886,0.0,0.092783505,0.1411764705882353,0.2809773123909249,0.3631921824104234,0.0,0.0,0.1515151515151515,0.3999999999999999,0.1875,0.271434064,0.2904411764705882,0.1895,0.1999999999999999,0.076785714,0.2790697674418604,0,0
AJ Ouellette,45974,0.6428571428571428,0.3974683544303797,0.3076923076923077,0.2926829268292683,0.3283333333333333,0.2083049693669162,0.0,0.3006535947712418,0.0,0.085714286,0.3076923076923077,0.3411764705882353,0.054679899,0.3384615384615385,0.0,0.632,0.1,0.1783216783216783,0.8690205011389521,0.6244604316546764,0.9450549450549453,0.0,0.7505241090146749,0.6300984528832629,0.5409836065573771,0.4219474497681607,0.6792452830188679,0.0,0.1615120274914089,0.2470588235294117,0.2181500872600349,0.3583061889250814,0.005597015,0.022727273,0.2424242424242424,0.4395061728395061,0.21875,0.3018069973087274,0.3411764705882353,0.19725,0.2051724137931034,0.084047619,0.0,0,0
AJ Ouellette,45974,0.8571428571428571,0.4886075949367088,0.1826923076923077,0.2439024390243902,0.2533333333333333,0.2083049693669162,0.0,0.3902345251826221,0.0,0.0,0.1826923076923077,0.3713235294117646,0.038723487,0.3384615384615385,0.4603174603174603,0.632,0.3,0.1573426573426573,0.7027334851936219,0.5611510791366907,0.9791208791208792,0.0,0.8574423480083856,0.559774965,0.4836065573770493,0.3276661514683153,0.660377358,0.0,0.120274914,0.1176470588235294,0.2041884816753926,0.4120521172638436,0.0,0.0,0.1313131313131313,0.5012345679012346,0.21875,0.3902345251826221,0.3713235294117646,0.1895,0.2103448275862068,0.081309524,0.5736434108527132,0,0
AJ Ouellette,45974,0.8571428571428571,0.5367088607594936,0.4807692307692308,0.4146341463414634,0.3216666666666666,0.3430905377808032,0.0,0.504805844,0.1111111111111111,0.1714285714285714,0.4807692307692308,0.5602941176470588,0.068447169,0.5538461538461539,0.5,0.632,0.4,0.1258741258741259,0.6412300683371298,0.897841727,0.9835164835164836,0.3546423135464231,0.5828092243186582,0.8973277074542898,0.8409836065573771,0.561051005,0.6132075471698113,0.0,0.2520045819014891,0.2470588235294117,0.2111692844677138,0.4429967426710098,0.0,0.0,0.2222222222222222,0.5753086419753086,0.375,0.504805844,0.5602941176470588,0.21375,0.2258620689655172,0.092261905,0.686046512,0,0
AJ Ouellette,45974,0.0,0.005063291,0.009615385,0.024390244,0.7408333333333333,0.027229408,0.0,0.020376778,0.0,0.0,0.009615385,0.027941176,0.2054388013232146,0.015384615,0.007936508,0.632,0.0,0.003496503,0.7095671981776766,0.5568345323741009,0.754945055,0.0,0.0,0.5035161744022503,0.4737704918032787,0.0,0.4433962264150943,0.0,0.009163803,0.0,0.001745201,0.003257329,0.0,0.0,0.0,0.004938272,0.0,0.020376778,0.027941176,0.4,0.3793103448275862,0.071428571,0.007751938,0,0
Aaron Duckworth,45803,0.8571428571428571,0.3696202531645569,0.1923076923076923,0.1951219512195122,0.3133333333333333,0.1729067392784206,0.0,0.2625913110342176,0.3333333333333333,0.028571429,0.1923076923076923,0.3183823529411764,0.04636116,0.2,0.2619047619047618,0.3359999999999999,0.1,0.1818181818181818,0.8519362186788154,0.4158273381294964,0.9351648351648352,0.0,0.7641509433962264,0.2953586497890295,0.3442622950819672,0.4884080370942814,0.5849056603773585,0.2,0.080183276,0.082352941,0.1605584642233856,0.2736156351791531,0.0,0.0,0.1111111111111111,0.3777777777777777,0.15625,0.2625913110342176,0.3183823529411764,0.19775,0.1999999999999999,0.079404762,0.3488372093023256,0,0
Aaron Duckworth,45803,0.7857142857142857,0.4860759493670886,0.2596153846153846,0.3414634146341463,0.2991666666666666,0.2484683458134785,0.0,0.3936947327950788,0.1111111111111111,0.1142857142857142,0.2596153846153846,0.438235294,0.049377311,0.4307692307692308,0.373015873,0.3359999999999999,0.2,0.4125874125874126,0.8234624145785877,0.6474820143884893,0.9505494505494506,0.0,0.4465408805031446,0.489451477,0.6229508196721313,0.6445131375579599,0.7641509433962264,0.0,0.2233676975945017,0.1647058823529411,0.2931937172774869,0.3550488599348534,0.0,0.0,0.1616161616161616,0.508641975,0.125,0.3936947327950788,0.438235294,0.2015,0.2120689655172413,0.084642857,0.2596899224806202,0,0
Aaron Duckworth,45803,0.6428571428571428,0.053164557,0.019230769,0.024390244,0.2475,0.01837985,0.0,0.038062284,0.0,0.0,0.019230769,0.047058824,0.038918077,0.015384615,0.007936508,0.3359999999999999,0.1,0.017482517,0.3587699316628702,0.279136691,0.8384615384615385,0.0,0.1352201257861635,0.4163150492264416,0.2540983606557377,0.0,0.320754717,0.0,0.009163803,0.0,0.02443281,0.035830619,0.0,0.0,0.0,0.051851852,0.03125,0.038062284,0.047058824,0.192,0.1913793103448275,0.071428571,0.0,0,0
Aaron Duckworth,45803,0.7142857142857143,0.1822784810126582,0.096153846,0.024390244,0.0975,0.021102791,0.0,0.1045751633986928,0.0,0.0,0.096153846,0.1169117647058823,0.040572096,0.123076923,0.1031746031746031,0.3359999999999999,0.1,0.090909091,0.7164009111617313,0.418705036,0.9021978021978022,0.0,0.7966457023060796,0.4374120956399437,0.3295081967213115,0.4234930448222566,0.3584905660377358,0.0,0.030927835,0.035294118,0.095986038,0.1498371335504886,0.0,0.0,0.050505051,0.1851851851851851,0.09375,0.1045751633986928,0.1169117647058823,0.17775,0.1827586206896551,0.075595238,0.1201550387596899,0,0
Aaron Dumas,146135,0.7142857142857143,0.3392405063291139,0.3076923076923077,0.1707317073170731,0.2458333333333333,0.1300204220558203,0.0,0.2518262206843522,0.0,0.0,0.3076923076923077,0.3294117647058823,0.064895894,0.2153846153846154,0.2777777777777778,0.5599999999999999,0.1,0.1643356643356643,0.8325740318906605,0.6431654676258994,0.3879120879120879,0.0,0.5314465408805031,0.3600562587904359,0.6098360655737706,0.5115919629057187,0.660377358,0.2,0.009163803,0.0,0.1256544502617801,0.3273615635179153,0.0,0.0,0.03030303,0.3308641975308641,0.0625,0.2518262206843522,0.3294117647058823,0.207,0.2034482758620689,0.071428571,0.3410852713178294,0,0
